age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
37,4,95855,1,0,6,1,4,0,0,0,40,39,0
32,4,362259,9,4,4,1,4,0,0,0,40,39,0
38,6,30916,7,2,12,0,4,1,0,0,60,39,0
62,4,153148,11,0,8,1,4,0,0,0,84,39,0
46,4,167915,11,2,3,0,4,1,0,0,40,39,0
41,4,45156,11,4,7,1,4,1,2174,0,41,39,0
37,4,98776,11,2,5,0,4,1,0,0,15,39,0
27,4,209801,15,4,1,1,4,0,0,0,45,0,0
38,4,183800,7,2,1,0,4,1,0,0,40,39,0
35,4,54595,2,4,12,1,2,0,0,0,40,39,0
34,4,79637,9,4,4,3,0,0,0,0,40,39,0
50,4,126566,11,2,6,0,2,1,0,0,40,39,0
28,4,233796,15,2,1,5,4,0,7298,0,32,39,1
67,2,191800,9,0,1,4,2,0,6360,0,35,39,0
34,6,527162,15,2,4,0,4,1,0,0,30,39,0
19,4,139466,15,4,12,3,4,0,0,0,25,39,0
23,4,64520,11,4,1,3,4,1,0,0,30,39,0
50,4,97741,11,2,7,0,4,1,0,0,45,39,1
45,2,160173,12,2,4,0,4,1,7688,0,50,39,1
17,4,350995,2,4,8,3,4,1,0,0,16,39,0
59,0,182836,11,2,0,5,4,0,0,0,40,39,1
25,4,143267,11,4,1,1,4,0,0,0,48,39,0
21,4,346341,15,4,10,1,4,0,0,0,40,39,0
50,4,172175,14,2,10,0,4,1,0,0,50,39,1
17,4,153035,0,4,12,3,4,0,0,0,20,39,0
63,4,200127,11,6,1,1,4,0,0,0,40,39,0
31,2,204470,12,4,10,1,4,1,0,0,43,39,0
45,4,353012,11,0,14,1,4,1,0,0,40,39,0
25,4,194342,11,4,7,3,4,1,0,0,40,39,0
20,4,57898,2,4,5,3,4,1,0,0,40,39,0
31,4,164707,15,4,12,2,4,0,0,0,40,0,0
42,4,269028,10,2,10,0,4,1,0,0,40,10,0
56,4,83922,15,2,3,0,4,1,0,0,40,39,1
47,4,160647,11,4,5,4,4,0,0,0,46,39,0
69,4,125437,11,0,8,1,4,0,0,0,32,39,0
42,4,246011,9,2,10,5,4,0,0,0,55,39,0
19,4,216937,11,4,6,2,3,0,0,0,60,13,0
56,6,66356,15,2,5,0,4,1,0,0,50,39,0
33,4,154981,9,2,1,0,4,1,0,1902,50,39,1
61,1,197311,12,6,10,4,4,0,0,0,40,39,0
38,4,301743,11,0,8,1,4,0,0,0,35,39,0
50,6,401118,11,2,3,0,4,1,99999,0,50,39,1
39,4,98776,15,0,4,1,4,1,0,0,50,39,1
35,6,32528,11,2,14,0,4,1,0,0,50,39,0
27,4,177119,15,0,1,4,4,0,0,0,44,39,0
40,5,193524,15,2,5,0,4,1,0,0,40,39,1
59,7,192258,10,2,10,0,4,1,0,0,40,39,1
20,0,145917,15,4,0,1,4,0,0,0,15,39,0
42,1,214838,11,2,13,0,4,1,0,0,30,39,1
59,4,176011,15,5,1,4,4,1,0,0,40,39,0
54,5,147239,10,2,10,0,4,1,0,0,60,39,1
38,4,159179,15,2,4,0,4,1,0,1902,50,39,1
53,4,155963,9,2,12,0,4,1,0,0,30,39,0
20,4,360457,15,4,4,3,4,0,0,0,30,39,0
54,1,114674,15,2,4,0,4,1,0,0,40,39,1
41,6,95708,12,4,4,1,1,1,0,0,45,39,1
33,2,100734,11,0,13,1,4,0,0,0,55,39,0
35,4,188972,11,6,4,4,4,0,0,0,30,39,0
22,4,162667,11,4,6,3,4,1,0,0,50,32,0
45,6,28497,9,2,5,0,4,1,0,1485,70,39,1
29,4,180758,12,4,10,1,4,1,0,0,40,39,0
56,6,346635,12,0,12,4,4,0,0,2339,60,39,0
23,4,46645,9,4,10,1,4,0,0,0,25,39,0
30,4,203258,11,4,8,1,4,0,0,0,35,39,0
17,4,134480,1,4,9,3,4,0,0,0,25,39,0
35,2,85548,15,5,1,4,0,0,0,0,40,39,0
25,4,195994,3,4,9,1,4,0,0,0,40,13,0
42,7,148316,8,2,11,0,4,1,0,0,40,39,1
42,4,227466,11,4,8,2,2,1,0,0,40,39,0
19,4,68552,11,4,6,3,4,1,0,0,30,39,0
32,4,252257,7,4,1,1,4,0,0,0,45,39,0
44,4,30126,15,0,1,4,4,0,0,0,40,39,0
53,4,304353,15,2,3,0,4,1,0,0,36,39,1
47,6,171968,9,6,4,4,1,0,0,0,60,37,0
24,4,205839,15,4,6,3,4,1,0,0,40,39,0
30,7,218640,15,2,10,5,2,0,0,0,40,39,1
42,4,150568,11,5,12,4,4,0,0,0,45,39,0
19,4,382738,11,4,8,3,2,0,0,0,40,39,0
37,6,138940,1,4,5,3,4,1,0,0,37,39,0
26,6,258306,0,2,5,0,4,1,0,0,99,39,0
25,2,190107,11,4,5,3,4,1,0,1719,16,39,0
52,4,152373,15,2,12,0,4,1,0,0,40,39,0
50,2,141875,11,2,14,0,4,1,0,0,40,39,0
40,4,79586,14,2,10,0,1,1,99999,0,40,0,1
32,4,157289,11,3,6,2,4,1,0,0,40,39,0
37,4,184498,11,2,14,0,4,1,0,0,40,39,0
42,2,109684,12,4,10,1,4,0,0,1741,35,39,0
47,4,199832,11,2,3,0,4,1,0,0,40,39,0
47,4,23545,15,2,6,0,4,1,0,0,40,39,0
28,4,175710,9,2,4,5,4,0,0,0,40,39,1
27,4,52028,9,2,4,5,1,0,0,0,40,35,0
61,6,315977,11,2,14,0,2,1,0,0,40,39,0
47,4,202322,4,2,6,0,4,1,0,0,40,26,0
30,4,251825,7,4,7,4,2,0,0,0,40,39,0
54,4,202115,11,2,7,5,4,0,0,0,40,39,1
56,2,216824,14,2,1,0,1,1,0,0,40,30,1
69,4,145656,15,6,1,1,4,0,0,0,24,39,0
30,4,137076,11,2,14,0,4,1,0,0,40,39,1
36,4,152621,15,2,3,0,4,1,0,0,40,2,1
42,6,27242,1,2,5,0,4,1,0,0,60,39,0
45,1,358242,9,2,10,0,4,1,0,0,45,39,1
39,4,184117,9,2,10,5,4,0,7688,0,20,39,1
26,4,300290,1,0,1,3,4,0,0,0,40,39,0
28,2,149991,9,2,11,0,2,1,0,0,42,39,1
31,4,189759,12,2,12,0,4,1,0,0,40,39,1
32,4,339482,4,5,5,2,4,1,0,0,60,26,0
51,4,100933,11,4,4,2,4,0,0,0,40,39,0
29,4,354558,11,2,12,0,4,1,0,0,60,39,0
38,2,162613,12,4,10,1,4,0,0,2258,60,39,0
64,4,285052,15,6,4,1,4,0,0,0,10,39,0
26,7,175044,15,4,11,3,4,1,0,0,40,39,0
68,4,45508,4,3,12,1,4,1,0,0,22,39,0
32,4,173351,11,2,3,0,4,1,0,0,48,39,0
29,4,173611,15,4,12,3,4,0,0,0,40,39,0
51,0,182543,3,5,0,4,4,0,0,0,40,26,0
21,4,143062,11,4,7,3,4,1,0,0,40,39,0
26,0,137951,0,5,0,2,4,0,0,0,40,33,0
33,2,293063,9,3,10,2,2,1,0,0,40,0,0
26,4,377754,11,4,7,1,4,1,0,0,40,39,0
52,4,152373,11,2,7,0,4,1,2105,0,40,39,0
31,4,193477,11,2,3,0,4,1,0,0,55,39,0
29,2,277323,11,4,11,4,4,1,0,0,45,39,0
19,4,69182,15,4,8,3,4,0,0,0,27,39,0
51,4,219599,11,2,7,5,4,0,0,0,40,39,0
45,4,129371,6,5,8,4,3,0,0,0,40,38,0
20,4,470875,11,2,12,3,2,1,0,0,32,39,0
40,4,201734,15,4,6,1,4,1,0,0,48,39,0
43,4,58447,10,2,10,0,4,1,99999,0,55,39,1
52,2,91689,15,2,14,0,4,1,0,0,40,39,0
46,4,166546,15,0,1,1,4,0,0,0,24,39,0
24,4,293324,11,2,7,0,4,1,0,0,40,39,0
20,4,219262,6,4,14,1,4,1,0,0,50,39,0
38,6,403391,9,2,4,0,4,1,0,0,60,39,0
44,4,367749,9,4,10,1,4,0,0,0,45,26,0
24,4,128487,9,4,1,1,4,0,0,0,40,39,0
32,7,111363,14,2,10,0,4,1,0,0,75,39,1
49,4,240869,5,4,8,2,4,1,0,0,35,39,0
36,4,163278,12,4,10,1,4,0,0,0,40,39,0
31,4,416415,11,5,1,1,4,1,0,0,45,39,0
46,0,280030,4,2,0,0,4,1,0,0,40,26,0
46,4,251243,15,0,4,1,4,0,0,0,40,39,0
46,2,167159,15,2,11,0,4,1,0,0,70,39,1
29,4,161857,11,3,8,1,3,0,0,0,40,4,0
37,4,160035,11,2,3,0,4,1,0,0,40,39,0
44,0,190205,5,2,0,0,4,1,0,0,25,39,0
28,0,161290,15,4,0,3,2,0,0,0,40,39,0
28,6,112403,9,4,11,3,4,1,0,0,40,39,0
48,4,238726,11,6,1,4,4,0,0,0,40,39,0
52,4,164530,1,0,7,1,2,0,0,0,20,39,0
19,4,456572,11,4,5,2,4,1,0,0,35,39,0
31,6,177675,9,2,10,0,4,1,0,0,40,39,1
47,4,246739,9,2,4,0,4,1,99999,0,55,39,1
37,4,102953,11,2,3,0,4,1,0,0,40,39,0
22,0,224238,15,4,0,3,4,1,0,0,2,39,0
46,4,155489,7,2,3,0,4,1,0,0,44,39,1
51,6,156802,11,2,5,0,4,1,3103,0,60,39,1
50,4,168212,12,2,3,0,4,1,0,1902,45,39,1
38,4,331395,5,2,5,0,4,1,3942,0,84,32,0
40,2,261497,11,2,3,0,2,1,0,0,35,39,0
58,4,365511,15,0,7,1,3,1,0,0,40,26,0
36,4,187999,11,2,3,0,4,1,0,0,40,39,1
26,2,190350,9,4,10,3,2,0,0,0,35,39,0
17,0,166759,2,4,0,3,4,0,0,0,40,39,0
49,4,168262,0,0,8,1,4,1,0,0,48,39,0
39,7,122011,12,2,10,5,4,0,5178,0,38,39,1
46,4,165953,9,2,1,0,4,1,0,0,45,39,1
26,4,375980,11,5,12,4,2,0,0,0,37,39,0
40,1,406463,12,4,13,1,4,0,0,0,40,39,0
53,7,231472,10,2,10,0,4,1,0,0,40,39,1
60,6,78913,15,2,4,0,4,1,0,0,50,39,0
28,4,69107,11,2,6,0,2,1,0,0,40,39,0
22,0,182387,15,4,0,1,1,0,0,0,12,37,0
31,4,169002,11,2,6,0,4,1,0,0,55,39,0
45,4,229967,11,0,4,1,4,1,13550,0,50,39,1
34,4,422836,11,0,10,4,4,1,0,0,40,26,0
27,7,230922,12,4,4,1,4,1,0,0,40,34,0
40,4,195892,15,0,14,1,2,0,0,0,40,39,0
68,4,163346,11,6,7,1,4,0,0,0,32,39,0
51,4,82566,11,2,3,0,4,1,0,0,50,39,0
55,4,86505,11,2,13,0,4,1,0,0,20,39,0
43,4,178780,7,2,4,0,4,1,0,0,45,39,1
23,7,173945,9,4,10,3,4,0,0,0,27,39,0
48,4,176810,11,2,8,0,4,1,0,0,40,39,0
42,5,23813,15,2,10,0,0,1,2885,0,30,39,0
51,5,210736,11,4,4,1,4,1,10520,0,40,39,1
32,4,343789,11,2,7,0,4,1,5013,0,55,39,0
34,4,113838,15,2,12,0,4,1,0,0,45,39,1
31,2,121055,11,2,3,0,4,1,0,0,70,39,1
71,0,52171,5,0,0,4,4,1,0,0,45,39,0
17,4,566049,0,4,8,3,4,1,0,0,8,39,0
37,4,67433,11,2,1,5,4,0,0,0,40,39,1
26,4,39014,2,2,9,5,3,0,0,0,40,6,0
17,4,51939,1,4,12,3,4,0,0,0,15,39,0
34,4,100669,9,2,14,0,1,1,0,0,40,39,1
46,4,155659,1,2,3,0,4,1,0,1902,40,39,1
33,4,112847,11,2,14,0,1,1,0,0,40,0,0
41,2,32185,12,2,4,0,4,1,0,0,40,39,1
59,4,138370,0,3,11,1,1,1,0,0,40,19,0
50,6,172281,11,2,4,0,4,1,7688,0,50,39,1
46,4,180505,11,2,7,0,2,1,0,0,40,39,0
45,4,168262,12,0,10,1,4,1,0,0,40,39,0
27,4,85126,11,4,7,1,4,0,0,0,40,39,0
31,4,113838,9,2,10,0,4,1,0,0,50,39,0
32,4,197457,11,0,13,4,4,0,1471,0,38,39,0
28,4,197905,11,2,3,0,4,1,0,0,50,39,0
32,4,316589,9,2,4,0,4,1,0,0,40,39,1
36,4,336367,7,4,4,4,4,1,0,0,50,39,0
39,5,143123,8,2,3,0,4,1,0,2415,40,39,1
23,4,209955,11,4,3,1,4,1,0,0,40,39,0
44,4,210013,11,2,14,0,4,1,0,0,40,39,1
37,4,224541,15,2,14,0,4,1,0,0,40,39,0
36,4,275653,5,3,7,4,4,0,2977,0,40,33,0
45,4,88061,1,3,7,4,1,0,0,0,40,35,0
43,1,195897,11,2,5,0,4,1,7298,0,40,39,1
49,4,43206,14,4,10,1,4,0,0,0,55,39,1
37,4,202950,11,2,14,0,4,1,0,0,40,39,1
26,4,154093,11,4,14,3,2,1,0,0,40,39,0
34,4,112115,14,2,10,0,4,1,0,1977,55,39,1
51,4,355954,15,2,3,0,4,1,0,0,60,39,1
24,4,379418,15,4,1,1,4,0,0,0,40,39,0
67,6,286372,9,2,14,0,4,1,0,0,40,39,0
40,4,48087,11,2,12,0,4,1,7298,0,45,39,1
32,4,387270,11,2,12,5,4,0,0,0,40,39,1
21,4,270043,15,4,8,3,4,0,0,0,16,39,0
39,6,65738,15,2,8,5,4,0,0,0,15,39,1
33,4,159888,1,2,3,0,4,1,0,0,40,39,0
48,4,278039,11,0,12,1,4,1,0,0,60,39,0
21,4,265434,15,4,10,3,4,0,0,0,30,39,0
68,5,52052,8,6,12,1,4,0,25124,0,50,39,1
24,4,208882,11,4,3,1,2,1,0,0,40,39,0
24,4,229393,1,4,5,4,4,1,2463,0,40,39,0
23,4,53513,9,4,4,3,4,0,0,0,45,39,0
40,4,225193,11,2,6,0,4,1,0,0,63,39,0
48,4,166809,9,3,4,1,4,0,0,0,50,39,1
42,6,175674,11,2,12,0,4,1,0,0,60,39,0
45,1,368947,9,4,11,1,2,0,0,0,40,39,0
31,4,194901,11,2,12,0,4,1,0,0,50,39,1
53,4,203173,8,2,4,0,4,1,0,0,45,39,0
25,4,267431,9,4,10,3,2,0,0,0,55,39,0
32,4,111836,15,2,8,0,2,1,0,0,50,39,0
34,4,198613,1,2,12,0,4,1,0,0,25,0,0
41,5,149102,9,2,4,0,4,1,0,0,35,39,1
57,2,121111,11,0,1,4,4,0,0,0,40,39,0
25,4,130397,0,4,5,4,0,1,0,0,40,39,0
40,4,212847,15,2,7,0,4,1,0,2179,40,39,0
17,4,184198,1,4,12,3,4,0,0,0,13,39,0
17,4,121287,6,4,3,3,4,1,0,0,40,39,0
82,5,120408,15,6,12,1,4,1,0,0,20,39,0
40,4,164678,7,0,10,4,4,0,0,0,32,39,0
26,4,388812,15,4,12,1,2,1,0,0,35,39,0
37,4,294919,15,0,14,1,4,1,0,0,40,39,0
25,4,101684,0,2,14,0,4,1,0,0,40,39,0
65,4,36209,0,2,6,0,4,1,0,0,22,39,1
39,4,123983,9,0,12,1,1,1,0,0,40,3,0
36,6,340001,11,2,3,0,4,1,0,0,40,39,0
37,6,203828,11,2,12,0,4,1,0,0,45,39,0
23,4,183789,11,4,12,3,4,1,0,0,40,39,0
34,4,305619,11,2,3,0,4,1,0,0,40,39,1
63,6,174181,9,2,10,0,4,1,0,0,20,39,0
59,4,131869,11,6,8,1,4,0,0,0,35,39,0
49,6,43479,15,2,3,0,4,1,0,0,40,39,0
62,0,203126,6,4,0,4,4,0,0,0,40,6,0
17,4,118792,1,4,12,3,4,0,0,0,9,39,0
28,4,272913,0,2,6,0,4,1,0,0,30,26,0
45,1,222011,9,2,6,0,4,1,0,0,40,39,0
40,5,301007,9,2,10,0,4,1,0,0,60,39,0
45,4,197731,11,2,7,0,4,1,0,0,40,39,0
20,4,173736,6,4,7,3,4,1,0,0,40,39,0
19,0,182590,0,4,0,1,4,0,0,0,38,39,0
59,2,93211,9,2,4,5,4,0,0,0,22,39,1
41,4,24763,11,0,14,4,4,1,7443,0,40,39,0
49,2,219021,15,0,4,4,4,1,0,0,48,39,1
37,4,137229,8,0,12,1,4,1,0,0,45,39,1
31,6,281030,11,2,3,0,4,1,0,0,45,39,0
21,4,234108,15,4,6,3,4,1,0,0,40,39,0
27,4,46868,9,4,13,1,4,0,0,0,15,39,0
20,0,162667,11,4,0,2,4,1,0,0,40,8,0
51,4,173291,11,0,8,1,4,0,0,0,40,39,0
46,4,305160,3,2,6,0,4,1,0,0,40,26,0
48,4,212954,15,2,3,0,4,1,0,0,60,39,1
39,2,112284,12,0,10,1,4,0,0,0,40,39,0
50,4,164198,7,2,6,0,2,1,15024,0,45,39,1
41,4,152958,11,2,3,0,4,1,0,0,40,39,1
21,4,145389,15,4,10,1,4,0,0,0,25,39,0
54,5,119570,7,2,12,0,4,1,0,0,50,39,1
40,4,272343,11,2,1,5,4,0,0,0,40,39,1
44,4,187720,11,2,3,0,4,1,0,0,41,39,0
50,4,145409,11,2,14,0,4,1,0,0,50,39,1
42,4,208726,15,0,4,4,4,0,0,0,45,39,0
34,4,203488,11,4,3,1,4,1,0,0,40,39,0
46,4,330416,15,2,1,0,4,1,0,0,40,39,0
35,4,25803,11,2,3,0,4,1,0,0,40,39,0
38,4,171150,7,2,10,0,4,1,0,0,40,39,1
37,4,82576,14,0,10,1,4,1,14084,0,36,39,1
30,4,329425,11,2,3,0,4,1,0,0,40,39,0
22,4,185452,9,4,4,3,4,0,0,0,40,39,0
21,4,201179,11,4,1,3,4,1,0,0,40,39,0
40,4,182268,13,3,1,3,4,1,0,0,40,39,0
56,6,95763,11,2,3,0,4,1,0,0,55,39,0
48,4,125892,6,2,7,0,4,1,0,0,40,31,0
21,4,121407,8,4,8,3,4,0,0,0,36,39,0
52,4,373367,1,6,3,1,4,1,0,0,40,39,0
60,2,165982,12,2,4,0,4,1,0,0,50,39,1
45,4,165484,10,2,10,0,4,1,0,0,50,39,1
30,4,156890,11,2,7,0,4,1,0,0,45,39,0
31,4,156763,11,2,12,0,4,1,2829,0,40,39,0
43,4,244172,11,2,7,0,4,1,0,0,35,0,0
36,4,219814,6,2,3,0,4,1,0,0,35,13,0
42,4,171841,14,2,10,0,4,1,0,0,60,39,0
28,2,168524,12,2,10,5,4,0,7688,0,35,39,1
62,4,205643,14,2,3,0,4,1,0,0,45,39,1
65,0,174904,11,5,0,1,4,0,0,0,40,39,0
45,4,102559,8,2,3,0,4,1,0,0,40,2,1
47,4,60267,9,2,4,0,4,1,0,0,38,39,1
43,4,388725,7,2,12,0,4,1,0,0,40,39,0
24,4,215712,15,4,8,1,4,1,0,0,35,39,0
44,4,171722,11,5,8,4,4,0,0,0,39,39,0
25,4,193051,11,4,4,3,4,1,0,0,25,39,0
21,4,305446,15,4,4,1,4,1,0,0,40,39,0
29,4,146949,8,2,10,0,4,1,0,0,43,39,0
21,4,322144,15,4,8,1,4,1,0,0,40,39,0
41,5,75742,14,2,10,0,4,1,0,0,45,8,1
64,0,380687,9,2,0,5,2,0,0,0,8,39,0
55,6,95149,15,2,14,0,4,1,0,0,99,39,0
42,4,68469,11,2,3,0,4,1,0,0,40,39,0
63,6,27653,11,2,5,0,4,1,0,0,35,39,0
21,4,410439,15,4,12,3,4,1,0,0,24,39,0
28,4,37821,8,4,12,4,4,0,0,0,55,0,0
45,4,228570,11,2,12,5,4,0,0,0,35,39,0
21,4,141453,11,4,8,3,4,0,0,0,40,39,0
34,4,88215,12,2,10,5,1,0,0,0,40,3,1
53,4,48641,2,4,8,1,3,0,0,0,35,39,0
45,4,185385,11,2,7,0,4,1,0,0,40,39,0
47,4,341471,11,0,9,1,4,0,0,0,4,39,0
41,4,163322,1,0,4,4,4,0,0,0,36,39,0
35,4,99357,9,2,4,5,4,0,0,1977,30,39,1
43,5,602513,12,2,4,0,4,1,0,0,50,39,1
53,2,287192,3,2,8,0,4,1,0,0,32,26,0
34,4,215047,15,4,4,1,4,1,0,0,45,39,0
46,1,97863,8,2,1,0,4,1,5178,0,40,39,1
59,4,308118,7,6,4,1,4,0,0,0,40,39,1
53,4,137192,9,0,4,4,1,1,0,0,50,39,0
33,4,275369,5,5,6,1,2,1,0,0,35,14,0
45,4,99971,11,2,14,0,4,1,0,0,50,39,0
48,5,103713,12,2,12,0,4,1,0,0,40,39,1
42,4,253770,15,0,1,4,4,0,0,0,40,39,0
55,4,162205,11,2,14,0,4,1,5178,0,72,39,1
46,6,31267,11,2,14,0,4,1,0,0,50,39,0
17,4,198146,1,4,12,3,4,0,0,0,16,39,0
23,4,178207,15,4,6,4,0,0,0,0,35,39,0
21,4,317175,11,4,14,1,4,1,0,0,60,39,0
53,1,221791,11,0,3,1,2,1,0,0,40,39,0
61,5,187124,11,2,4,0,4,1,0,0,20,39,1
58,7,280519,11,0,8,3,2,1,0,0,40,39,0
36,4,207568,11,2,3,0,4,1,0,0,50,39,0
45,2,192684,15,0,1,4,2,0,0,0,38,39,0
39,4,103260,9,2,3,5,4,0,0,0,30,39,1
39,4,191227,9,0,4,1,4,0,13550,0,50,39,1
48,5,382242,10,2,4,5,4,0,0,0,40,39,1
41,4,106900,9,2,13,0,4,1,0,0,38,39,0
30,4,48520,7,2,10,0,4,1,0,2002,40,39,0
50,4,55527,7,0,3,1,2,1,0,0,45,39,0
51,6,246820,11,2,3,0,4,1,7298,0,48,39,1
23,4,33884,15,5,12,4,4,0,0,0,40,39,0
41,4,29762,15,2,3,0,4,1,0,0,60,39,0
47,1,168109,11,2,1,0,4,1,0,0,70,39,0
51,4,207449,9,2,4,0,4,1,0,0,55,39,0
60,5,189098,11,2,8,0,4,1,0,0,40,39,0
51,4,194259,9,0,13,4,4,0,0,0,40,39,0
20,2,194630,15,4,8,1,4,1,0,0,40,39,0
29,2,179681,11,4,14,3,4,0,0,0,37,39,0
42,7,136996,15,2,11,0,2,1,0,0,48,39,0
32,4,143604,11,0,8,1,2,0,0,0,16,39,0
19,4,243373,2,4,12,2,4,1,1055,0,40,39,0
34,4,261799,8,2,1,0,2,1,0,0,45,39,1
48,4,143281,11,6,7,1,4,0,0,0,48,39,0
38,4,185556,15,2,3,0,4,1,0,0,40,22,0
38,4,111499,14,4,10,1,4,0,0,0,50,39,1
40,6,280433,9,2,3,0,4,1,0,0,50,39,0
39,4,37314,12,4,4,1,4,1,0,0,50,39,1
38,4,103408,12,2,4,0,2,1,0,0,40,0,0
26,4,270151,9,4,12,1,4,0,0,0,40,39,0
23,7,96748,15,4,10,3,4,1,0,0,10,39,0
20,4,164775,4,4,6,2,4,1,0,0,40,13,0
49,4,190319,9,3,1,1,0,1,0,0,40,30,0
23,4,213115,11,4,1,3,2,0,0,0,40,39,0
47,4,156926,9,2,4,0,4,1,0,0,45,2,1
43,4,112967,15,2,11,0,4,1,0,0,40,39,0
56,4,35373,15,0,8,1,4,1,0,0,30,39,0
60,6,220342,1,2,5,0,4,1,0,0,35,39,0
29,4,163167,11,0,12,3,4,1,0,0,40,39,0
25,4,404951,9,4,4,1,2,0,0,0,38,39,0
39,4,122032,8,4,7,1,4,1,0,0,40,39,0
37,4,143582,8,4,1,1,3,0,4101,0,35,39,0
38,4,108140,9,4,4,1,4,1,2202,0,45,39,0
47,4,251508,11,0,13,1,4,0,0,0,36,39,0
50,6,197054,14,0,12,1,4,1,0,0,50,39,1
64,6,36960,11,2,5,0,4,1,0,0,40,39,1
35,4,165930,15,2,3,0,4,1,0,0,40,39,0
25,0,178960,1,4,0,4,4,0,0,0,40,39,0
42,4,214503,9,2,10,0,4,1,0,0,44,39,1
51,4,110458,9,5,10,1,4,1,0,0,40,39,0
21,4,202125,11,4,8,1,4,1,0,0,40,39,0
53,6,284329,12,0,4,1,4,1,0,0,50,39,1
29,4,192924,8,0,1,1,4,0,0,0,40,39,0
34,4,340917,14,2,4,0,4,1,2829,0,50,0,0
37,4,340614,12,2,10,0,4,1,0,0,50,39,1
20,4,196678,2,4,1,3,4,0,0,0,40,39,0
18,4,266489,15,4,4,1,4,1,0,0,50,39,0
57,4,61474,15,2,4,0,4,1,7688,0,45,39,1
47,0,99127,8,2,0,0,4,1,0,0,40,39,1
27,4,215955,15,2,1,0,4,1,2829,0,40,39,0
23,5,215395,8,4,3,1,4,1,0,0,50,39,0
36,5,183898,9,0,12,1,4,1,0,0,60,39,0
48,4,97176,11,0,1,2,4,0,0,0,40,39,0
40,4,145160,15,2,7,0,4,1,0,0,43,39,0
51,4,357949,9,0,10,1,4,0,0,0,16,39,0
59,4,177120,6,2,8,0,4,1,0,0,40,39,0
32,4,288229,15,2,12,2,1,0,0,0,40,12,0
39,4,509060,15,0,8,1,4,1,0,0,40,39,0
32,4,47932,11,2,6,0,4,1,0,0,40,39,0
38,4,103925,11,2,1,5,4,0,0,0,40,39,1
44,7,183829,9,4,1,1,4,0,0,0,38,39,0
51,4,138852,11,2,13,0,4,1,0,0,40,39,0
54,4,188186,11,4,8,2,4,0,0,0,20,18,0
22,4,34616,15,4,12,1,4,0,0,0,30,39,0
19,4,220819,11,4,5,3,4,0,0,0,40,39,0
31,1,281540,7,2,13,0,4,1,0,0,45,39,0
53,4,47396,11,2,3,0,4,1,0,0,40,39,0
28,4,141350,9,2,4,0,4,1,0,0,45,39,0
19,4,331433,11,4,11,1,4,1,0,0,32,39,0
40,1,346532,15,2,1,0,2,1,0,0,40,39,1
21,4,241367,15,4,1,3,4,1,0,0,10,39,0
39,4,216256,9,2,4,0,4,1,0,0,60,22,1
40,2,153031,12,2,10,0,4,1,7298,0,35,39,1
36,4,116138,11,2,10,0,1,1,0,0,40,1,0
18,4,193166,6,4,12,3,4,0,0,0,42,39,0
32,5,275094,9,2,12,0,4,1,7688,0,55,26,1
50,4,81548,11,2,10,0,4,1,0,0,40,39,0
18,4,167979,1,4,12,3,4,1,0,0,15,39,0
19,4,67759,11,4,7,3,4,1,0,0,43,39,0
53,4,200190,15,0,3,1,4,1,0,0,40,39,1
49,4,403112,11,0,8,4,2,0,0,0,32,39,0
40,4,214891,9,3,14,3,3,1,0,0,45,0,0
31,4,142675,15,4,4,3,4,1,0,0,40,39,0
47,6,88500,11,2,5,0,4,1,0,0,35,39,0
35,2,145308,15,2,8,0,4,1,0,0,40,39,0
47,2,204377,15,4,8,3,4,0,0,0,20,39,0
43,6,260696,12,0,10,1,4,0,0,0,20,39,0
51,4,231181,15,4,7,1,4,1,0,0,21,39,0
54,4,260052,12,2,10,0,4,1,0,0,40,39,1
76,2,178665,6,2,8,0,4,1,0,0,30,39,0
33,4,226267,5,4,12,1,4,1,0,0,43,26,0
19,4,111232,2,4,14,3,4,1,0,0,15,39,0
49,4,87928,8,2,3,0,4,1,5013,0,40,39,0
26,4,212748,11,2,14,0,4,1,0,0,40,39,0
23,4,110677,15,4,8,3,4,0,0,0,15,39,0
49,4,139268,11,2,3,0,4,1,7298,0,40,39,1
24,4,306779,15,4,12,1,4,1,0,0,65,39,0
48,4,318331,11,4,12,3,4,1,0,0,40,39,0
36,7,143385,15,2,11,0,4,1,0,0,40,39,0
33,4,288273,2,5,1,4,4,0,1471,0,40,39,0
31,4,167725,9,2,10,0,1,1,15024,0,48,30,1
53,4,94081,9,2,4,0,4,1,0,0,44,39,1
22,4,194723,9,4,1,3,4,0,0,0,10,39,0
43,4,163985,11,2,3,0,4,1,0,0,40,39,0
31,4,189759,7,2,1,0,4,1,0,0,40,22,0
53,7,195922,12,0,10,1,4,0,0,0,40,39,0
36,1,54159,9,2,4,0,4,1,0,0,45,39,0
47,2,166863,11,2,4,0,4,1,0,0,40,39,1
52,4,104501,15,2,10,0,4,1,0,0,40,11,1
39,4,210626,11,0,7,4,4,0,0,0,40,39,0
24,4,448026,9,4,12,3,4,1,0,0,40,39,0
17,2,170916,0,4,11,3,4,0,0,1602,40,39,0
53,2,283602,12,2,10,5,4,0,15024,0,40,39,1
21,4,189749,15,4,12,3,4,1,0,0,40,39,0
29,4,90934,9,4,10,3,1,1,0,0,64,30,1
34,7,253121,9,2,10,0,4,1,0,0,40,39,0
