age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
40,0,218745,11,4,10,1,4,1,0,1997,40,24,0
50,4,337333,15,5,14,0,4,1,0,1167,40,39,0
25,4,98071,9,2,6,1,4,0,0,0,40,39,0
25,6,44307,11,2,4,4,2,1,0,0,40,39,0
36,4,73120,11,4,10,0,4,0,0,0,40,22,0
25,4,163068,11,0,3,5,4,0,0,0,40,39,0
57,4,107938,9,2,4,1,4,1,0,0,21,39,0
62,4,215381,8,6,10,0,4,1,0,0,58,24,1
36,4,254915,15,2,5,4,4,1,0,0,40,39,0
31,4,232606,9,4,4,0,4,1,0,0,40,39,0
41,4,140674,14,4,3,4,0,1,7227,0,45,39,0
25,4,71240,15,4,12,1,4,0,0,0,45,34,1
36,4,177456,15,4,14,4,4,0,0,0,21,39,0
41,4,60163,12,2,1,1,4,0,6970,0,40,39,0
40,4,150586,15,2,8,0,4,0,0,0,40,39,0
46,4,148055,9,2,7,4,4,1,0,0,58,39,0
20,4,156706,12,4,1,1,4,0,7029,0,21,39,0
25,4,88755,9,2,10,1,4,1,0,0,50,39,0
62,4,79587,15,2,10,3,4,1,0,0,40,39,0
45,4,174441,15,4,12,0,4,0,0,0,10,39,0
46,4,169640,7,2,3,1,4,1,0,0,40,39,0
41,6,152099,10,0,1,1,4,1,0,1897,40,8,0
45,4,21921,13,4,6,4,4,0,0,0,36,39,1
20,4,113857,15,2,11,3,4,1,3191,0,40,39,1
65,4,31760,11,2,10,0,4,1,0,0,21,39,0
45,4,16628,11,2,1,5,4,1,0,0,58,39,0
64,5,81534,14,4,4,0,4,1,0,0,40,39,0
50,4,178310,11,4,10,0,1,1,3383,0,40,25,1
41,6,119397,11,4,10,1,2,1,0,2959,69,0,0
20,4,60337,12,1,9,0,4,0,0,0,45,39,0
32,4,226343,15,2,14,3,4,1,0,1660,40,39,0
41,4,171474,11,0,13,1,4,0,0,0,40,39,0
41,0,165120,1,1,10,0,4,1,0,0,40,39,1
50,4,25601,11,0,4,3,4,1,0,0,40,4,0
20,4,153391,15,4,12,1,4,1,0,0,45,39,0
56,4,91596,11,4,14,1,4,1,0,0,58,22,0
63,6,25487,9,4,5,3,4,1,6977,0,50,39,1
58,0,175338,13,4,13,0,2,1,0,0,40,39,0
68,4,76628,15,0,5,0,4,1,0,0,50,22,0
24,4,132517,11,1,14,0,2,0,0,0,45,39,0
41,4,438688,15,2,5,0,4,1,0,1651,40,39,0
46,4,167322,9,2,7,4,4,1,0,0,35,39,0
41,4,119564,11,2,3,0,4,1,0,0,36,39,1
19,4,252545,9,4,1,0,4,1,0,0,30,39,0
66,4,65390,10,2,3,4,1,1,0,0,40,11,0
36,4,150515,15,4,4,1,4,1,0,0,80,39,0
50,4,174709,11,0,3,1,4,0,0,1663,10,39,0
31,2,36831,12,2,4,2,4,0,0,0,40,39,0
63,4,52753,11,2,10,5,4,1,0,0,36,39,0
41,4,97523,8,4,5,0,4,1,0,0,40,39,0
49,4,140784,12,2,7,0,4,1,0,0,40,39,0
36,4,213296,15,2,10,0,4,0,0,0,20,27,1
37,4,160714,4,2,1,3,4,0,0,0,50,39,0
67,4,191815,15,4,1,1,4,1,0,0,10,39,0
57,0,200270,11,2,4,0,4,1,0,0,50,39,0
41,4,100950,5,2,4,3,4,1,0,0,45,39,0
46,4,271853,14,4,3,0,4,0,0,0,40,39,1
31,4,345417,15,2,3,5,2,1,3110,0,79,39,0
31,6,161898,15,4,5,1,4,0,0,0,58,39,0
64,4,207459,11,2,3,0,4,1,0,0,22,39,0
31,4,189393,9,0,0,4,4,0,0,0,59,39,0
25,4,205040,11,4,10,3,4,1,0,0,40,39,0
45,4,158516,7,4,9,4,3,0,0,0,45,0,0
41,4,82609,15,0,12,3,4,1,14601,0,57,39,0
66,4,100597,2,6,13,3,4,1,0,0,59,8,1
35,0,127654,9,4,13,3,4,0,0,0,36,39,0
49,4,290466,11,4,3,0,4,0,0,0,36,39,0
24,4,18328,15,2,10,0,4,1,0,0,40,39,0
41,4,197632,12,2,0,0,4,1,0,0,50,39,0
35,4,111275,11,0,1,1,4,1,0,0,36,39,1
45,4,178785,15,4,1,2,4,0,0,1994,40,39,0
25,4,289708,15,4,10,0,4,1,0,1648,40,6,1
45,4,193410,15,4,11,1,4,0,0,2384,50,0,0
25,4,147520,15,5,10,1,4,0,0,0,59,0,0
20,4,20606,15,0,4,5,4,0,0,0,22,39,0
49,1,25473,9,2,3,1,4,0,0,0,40,39,0
36,6,299287,9,5,3,5,2,1,0,0,82,39,1
46,4,163629,15,4,0,5,4,0,23464,0,40,39,0
25,4,267376,9,4,1,1,4,1,0,3049,40,23,0
31,4,91394,15,4,11,1,4,0,0,0,58,12,1
20,2,84801,9,4,6,0,4,1,0,0,35,39,0
20,4,166309,15,6,13,4,4,1,0,0,70,39,0
19,4,274052,13,2,10,1,4,0,3149,0,45,39,0
46,5,129490,1,2,8,4,4,1,0,1898,36,39,0
45,4,161006,9,4,12,1,4,1,0,1651,40,2,1
20,4,226863,2,2,3,0,1,0,0,0,40,39,0
41,4,202244,12,1,4,1,2,1,0,0,40,10,0
31,4,99676,12,0,10,0,3,1,6963,0,40,39,0
45,4,107448,15,0,13,3,1,0,0,0,57,39,0
36,4,91478,15,4,4,0,4,1,0,0,45,4,1
25,4,91314,15,4,3,1,1,1,0,0,59,5,0
41,4,152378,9,2,12,1,4,1,0,0,22,39,0
37,4,153222,15,2,1,4,4,0,0,0,30,39,1
67,4,115815,15,2,7,4,2,0,0,0,40,39,0
50,0,136098,6,5,10,1,2,0,0,0,40,39,0
51,0,162422,11,4,6,1,4,1,0,3128,40,39,1
36,7,86848,10,5,10,2,2,1,0,0,40,39,1
46,5,70980,11,0,7,1,4,1,0,0,30,39,0
45,6,160652,15,2,3,1,4,1,0,0,40,39,0
19,4,165995,15,4,6,4,4,0,0,0,40,39,1
40,4,149808,15,4,10,3,4,0,0,0,36,39,0
31,4,200127,15,5,1,1,4,1,0,0,40,39,0
25,5,82880,15,2,1,5,4,1,0,0,40,39,1
46,4,73595,9,4,10,0,1,1,0,0,36,39,0
50,4,55306,15,4,3,1,1,1,0,1099,58,39,0
31,4,84963,15,4,7,0,2,0,6878,0,81,39,0
19,4,96202,12,0,4,4,4,1,0,0,69,39,1
50,4,109104,11,4,6,0,4,1,0,0,50,39,0
25,4,58175,11,6,0,1,4,1,0,0,21,39,1
20,5,143182,15,0,3,0,2,1,0,0,40,39,0
41,5,92220,9,4,14,0,4,1,0,0,35,39,0
56,6,64208,15,0,10,0,1,0,0,0,40,39,0
20,5,292013,15,0,3,0,4,1,0,0,35,39,0
32,6,64577,1,0,3,4,4,1,0,0,40,39,0
50,4,179209,9,4,1,1,4,0,0,0,58,39,1
25,4,232198,11,2,10,4,4,0,0,1178,36,39,0
36,4,178284,15,4,8,1,4,0,0,0,36,39,0
24,0,208630,9,4,5,1,4,0,0,0,45,39,0
36,4,17951,14,2,8,4,4,1,0,2397,40,39,0
41,6,86468,0,4,8,5,4,0,0,0,40,39,1
31,7,171751,11,4,10,1,4,1,0,0,57,39,0
45,4,145031,1,4,10,1,4,1,0,0,21,39,0
70,4,94936,12,4,1,0,2,0,0,1658,69,39,0
25,4,62474,9,0,4,1,4,0,0,0,35,39,1
19,4,235582,12,2,8,1,4,0,0,0,40,39,1
45,4,36302,9,4,10,1,2,1,0,2378,40,39,0
41,1,163818,11,4,10,1,4,1,0,0,58,39,1
19,4,287067,0,2,10,5,4,0,0,0,59,39,0
19,4,123073,12,4,4,3,4,0,3556,0,40,39,1
45,4,168668,12,2,3,1,4,1,0,0,40,11,1
41,4,84548,15,2,14,0,4,1,0,0,50,39,0
41,7,100994,9,4,10,1,4,1,0,0,57,20,0
46,4,187583,6,2,12,0,2,0,0,0,45,39,1
46,4,60159,15,4,12,0,1,1,0,0,45,39,0
25,4,94916,15,2,12,3,4,1,0,0,20,39,0
24,1,59791,15,0,4,1,4,1,0,0,40,39,1
40,4,29151,15,6,8,1,4,1,0,1643,40,39,0
24,4,81877,15,2,1,1,4,1,0,0,40,39,0
49,4,67695,15,2,10,1,4,1,0,2364,40,39,1
49,4,61846,15,2,3,1,4,1,0,0,40,39,0
25,6,82481,11,4,3,5,4,1,0,0,40,0,0
31,4,78134,15,2,3,1,4,1,0,0,58,39,0
41,0,173543,9,4,4,0,1,0,14826,0,40,39,0
31,4,20553,0,4,10,1,4,0,0,0,40,39,0
45,4,27506,11,0,10,1,4,1,0,3031,40,1,0
25,4,65498,15,4,1,4,4,0,0,0,40,39,1
19,6,180148,15,4,10,0,4,1,6779,0,40,39,0
25,4,212675,11,2,14,1,4,1,6948,0,22,39,1
31,4,83740,9,0,7,0,4,1,0,0,40,39,0
36,4,71069,11,2,12,5,4,1,0,0,40,39,0
36,4,302967,15,0,6,1,4,1,0,0,50,39,0
25,4,214017,15,4,4,2,4,1,0,0,10,0,0
62,4,16734,12,2,10,1,4,1,0,0,40,39,0
50,0,293837,11,0,1,1,4,1,0,0,40,39,0
50,4,83848,12,4,3,0,4,1,0,0,40,39,1
20,4,51069,11,6,10,1,4,0,0,0,58,39,1
31,4,214948,15,4,3,1,4,0,0,0,36,0,0
36,2,101335,15,4,9,4,4,1,0,0,40,11,0
58,1,77392,9,4,4,0,4,1,6862,0,21,39,1
36,6,148390,14,2,10,1,4,1,7044,0,40,39,0
63,4,24758,15,4,1,3,4,1,0,0,40,39,0
49,4,52386,11,4,8,4,4,1,0,0,40,39,0
31,4,209402,12,4,4,1,4,1,0,0,40,39,0
62,4,345248,15,2,12,1,4,1,0,0,30,39,1
20,4,108210,15,4,1,1,4,0,0,0,57,39,0
41,4,191789,0,0,8,1,4,1,0,0,21,39,1
57,4,150706,12,4,14,3,4,1,7243,0,50,18,0
63,4,151362,11,2,10,0,4,1,0,0,40,39,0
45,4,19576,11,4,10,1,4,1,0,0,40,39,1
50,4,163354,12,3,14,1,3,1,0,0,58,39,0
25,4,124540,12,2,0,1,2,1,0,0,40,39,0
41,5,242627,11,4,3,0,4,1,0,0,36,11,0
67,4,138413,9,0,8,1,1,1,3265,2924,40,0,0
25,4,82495,9,4,4,1,4,1,0,0,50,33,0
63,4,185838,11,4,10,4,4,0,0,0,45,0,0
36,6,266306,11,4,12,1,4,1,0,0,20,39,0
45,5,102000,6,4,4,3,4,0,0,0,40,39,0
58,4,59353,8,4,12,0,4,1,0,0,40,39,0
45,4,143053,9,2,12,1,4,0,0,0,40,39,0
40,6,15484,1,4,10,3,4,1,0,0,35,39,0
20,4,154733,5,6,14,5,2,1,6917,0,40,39,1
20,4,177246,15,4,1,5,4,0,0,0,30,39,1
50,4,95132,15,4,8,2,4,1,0,2391,40,5,1
36,6,176288,15,2,2,4,4,1,0,0,40,39,1
46,4,105876,7,6,10,5,4,1,0,2383,58,39,0
41,7,84288,15,4,10,5,4,1,0,0,21,6,1
37,4,158429,15,6,8,4,4,1,0,0,40,39,0
31,5,65449,15,6,4,1,4,0,0,0,57,39,1
36,4,226543,8,4,5,0,2,1,0,0,45,20,1
25,4,165291,11,4,10,1,4,0,0,0,40,39,0
25,0,85597,12,0,12,0,4,0,0,0,40,39,0
19,0,129875,11,0,3,0,4,1,0,0,36,39,1
41,7,72810,15,4,5,3,4,1,0,0,40,39,1
45,4,30410,12,2,3,2,0,0,0,1647,11,39,0
31,7,178550,11,4,4,3,4,1,0,0,83,39,0
31,4,78050,15,2,4,3,4,1,0,2986,40,39,1
50,6,173922,2,4,12,4,4,0,0,0,40,39,0
50,4,69489,15,2,13,0,4,1,0,0,21,39,0
36,4,108830,15,2,12,0,4,1,0,0,58,39,0
19,2,84969,6,0,12,0,4,0,0,0,40,39,0
25,6,78867,5,4,12,3,4,0,0,0,30,39,0
41,4,255619,15,1,3,4,3,0,0,0,40,39,0
20,4,58157,3,4,10,3,4,0,0,0,70,39,0
42,5,12292,0,2,4,0,4,0,0,0,35,39,0
31,4,26934,9,4,4,3,2,0,0,1900,40,39,0
31,4,157072,15,0,3,1,4,0,0,1648,22,39,0
50,6,35809,11,2,4,4,4,0,0,0,40,39,0
32,6,275526,12,2,10,4,4,0,0,0,40,39,1
36,4,55094,9,4,4,3,4,0,0,0,40,0,0
62,4,206048,9,4,8,0,4,0,0,0,77,39,0
45,4,95819,11,0,10,1,2,1,0,1674,36,14,0
49,4,96015,11,2,7,5,4,1,0,0,40,39,0
41,6,31898,8,4,4,1,4,1,0,0,58,39,0
50,4,250779,12,4,4,1,4,1,0,1996,40,0,1
35,4,345387,11,2,1,3,1,1,0,0,59,39,0
25,4,128502,9,4,12,1,0,1,7443,0,45,30,0
49,4,215936,11,4,14,1,2,1,0,1896,21,39,0
57,4,237904,13,0,1,0,4,1,0,0,45,39,0
57,6,59855,9,2,5,4,4,1,0,0,30,39,0
19,6,62303,9,0,8,4,4,1,0,0,40,39,0
25,6,109360,11,4,4,1,4,0,0,0,40,5,1
46,6,203056,11,4,4,0,4,0,0,0,59,41,0
45,4,195530,5,0,4,0,4,1,0,0,50,39,0
50,8,216880,9,2,4,3,1,1,7082,0,45,39,0
25,4,95393,11,4,4,4,4,1,0,0,82,39,0
36,5,216032,9,4,13,3,4,0,0,0,30,39,1
25,0,26349,3,4,8,1,4,1,6993,0,59,4,0
41,4,97896,15,4,1,1,4,1,0,0,22,30,0
46,4,57297,9,2,3,0,2,1,0,0,45,22,0
36,4,107890,9,0,3,0,4,0,0,0,40,39,0
41,7,158810,15,2,0,1,4,0,0,0,40,4,0
45,4,188369,15,2,12,0,4,1,0,0,50,39,1
50,4,147564,14,2,3,1,4,1,0,0,9,39,0
32,4,279241,14,4,4,4,4,0,0,0,40,34,0
25,4,17012,15,2,10,3,4,1,0,0,20,39,1
50,5,190325,15,4,14,5,4,1,14665,0,36,39,1
36,1,151458,15,4,3,3,4,1,3473,0,40,39,1
25,4,91372,1,2,5,4,4,1,0,0,40,39,0
57,4,103009,11,4,10,0,4,0,3620,1653,57,39,0
41,6,74426,11,2,10,5,4,1,0,0,36,39,1
31,4,171551,7,2,0,5,4,1,0,0,58,39,1
20,4,77060,9,4,13,1,1,1,0,1648,40,39,0
32,4,158440,11,2,3,1,4,0,6928,1997,35,39,0
32,4,284512,15,2,6,3,4,0,0,1648,45,39,0
68,4,176452,15,4,6,1,0,1,0,0,36,41,0
25,4,191137,9,2,8,1,4,0,0,0,40,39,0
24,4,33188,15,4,10,3,4,0,0,0,36,36,0
50,1,144881,9,2,10,0,2,1,0,2847,40,5,0
25,4,260263,9,4,12,1,1,1,0,0,40,39,0
25,4,99232,11,2,3,0,1,0,0,0,40,24,0
37,4,328530,11,2,1,0,4,1,0,0,58,7,0
30,4,93661,9,2,12,0,4,1,0,0,45,39,1
64,4,164440,9,4,10,3,4,1,0,0,59,34,0
45,6,100630,11,2,12,1,1,1,0,0,40,39,1
40,4,172170,15,4,10,3,4,1,0,0,40,39,1
68,6,210636,15,2,3,4,4,0,0,0,40,39,0
50,7,31781,1,4,3,0,2,0,0,0,45,39,0
57,7,180458,11,4,12,0,4,1,0,1650,30,39,1
19,4,33861,9,4,3,4,2,1,0,0,40,39,0
40,4,198297,9,4,10,0,4,1,0,0,40,39,0
20,6,109258,15,4,1,2,4,1,6932,0,36,39,0
36,4,53108,15,2,3,1,2,1,0,0,10,39,0
25,4,74674,12,0,4,1,3,1,0,1668,40,39,1
50,6,72026,2,4,3,0,4,0,0,0,50,26,0
25,4,92440,11,2,1,3,4,0,0,0,40,39,0
68,2,98190,15,4,3,1,4,0,0,0,44,39,0
31,4,36872,9,4,3,0,4,0,0,0,40,39,0
41,0,291414,11,4,4,3,4,0,0,0,22,39,1
24,4,159892,11,4,13,1,4,1,0,0,40,39,0
41,7,101366,11,4,13,1,4,1,3204,0,40,39,0
19,4,166226,11,0,6,0,4,1,0,0,36,39,0
46,6,97358,11,2,13,5,4,1,0,0,36,39,0
31,4,178881,9,2,6,0,4,1,0,0,59,19,0
36,4,213705,3,2,6,4,4,0,0,0,21,39,0
41,4,140401,13,6,14,1,4,1,0,0,40,39,1
20,4,189177,15,4,3,5,1,0,0,0,50,39,0
20,4,71243,1,4,12,0,4,0,0,0,40,39,0
20,4,18211,9,2,7,1,4,0,0,0,40,39,0
24,4,248256,7,2,8,5,4,0,0,0,40,39,0
36,4,64066,15,2,1,4,4,1,0,0,40,39,0
41,4,66005,9,2,14,1,4,1,0,0,40,39,0
36,4,78447,12,2,1,1,4,0,0,0,30,39,1
31,5,298947,7,2,10,1,4,0,14793,0,45,39,1
46,6,173738,8,4,3,4,1,0,0,1676,40,39,0
67,4,18212,11,4,12,0,4,1,0,0,40,39,0
36,6,228092,9,4,7,1,4,1,0,0,40,39,0
41,4,110684,2,2,3,0,4,1,0,0,58,39,0
31,4,178270,11,4,10,4,4,1,0,0,36,39,0
63,4,144139,11,2,4,5,4,1,0,0,50,39,0
57,4,340843,5,4,5,3,4,0,0,0,40,8,1
41,6,107286,11,2,4,1,4,1,0,0,50,39,1
19,4,175902,6,2,11,1,4,1,0,0,50,39,0
32,6,113440,9,2,6,0,4,1,0,0,21,39,1
41,4,57969,15,4,1,0,2,1,0,0,81,39,0
63,4,75642,14,2,10,4,0,1,0,0,58,39,0
31,7,221401,11,4,14,0,4,1,0,0,40,39,0
50,7,90301,11,4,3,0,2,1,0,0,40,39,1
25,3,184626,11,2,13,1,4,1,0,0,21,20,0
25,4,75236,15,2,14,0,4,1,0,0,40,39,0
20,6,53413,14,2,5,0,1,1,7286,0,21,1,1
20,5,141818,15,3,5,1,4,1,0,0,36,38,0
36,4,23263,15,4,3,2,4,1,3253,0,40,20,1
41,0,59311,15,4,1,1,4,1,0,0,40,7,0
41,4,18671,11,4,5,0,4,0,0,0,40,39,0
51,4,31103,9,6,13,0,4,0,0,0,40,34,0
41,4,152221,11,2,3,0,4,0,0,0,40,39,0
31,4,186491,15,2,3,0,4,0,0,0,40,39,0
25,4,82665,14,4,6,1,1,0,0,2372,45,39,1
37,4,23626,11,0,8,2,4,1,0,0,35,39,0
50,4,193448,15,0,12,4,4,1,0,0,40,39,1
25,3,186541,9,0,14,0,4,1,0,0,36,39,0
57,4,237427,15,2,1,0,4,1,0,0,58,39,0
58,4,58944,11,2,10,0,2,1,0,0,40,39,0
36,4,77982,15,6,10,1,4,1,0,2001,12,39,0
62,4,167531,11,2,10,0,4,1,0,0,35,39,0
25,4,154363,11,2,7,3,4,1,0,0,40,39,1
40,4,137857,9,6,3,0,2,0,0,0,40,39,0
41,4,270834,11,0,1,4,4,0,2790,0,50,39,0
25,4,105323,15,2,8,3,4,0,0,0,40,13,0
46,4,149166,11,2,3,0,4,1,0,0,58,0,1
35,4,152179,11,4,3,3,2,1,0,0,35,39,0
67,6,292031,15,3,6,1,2,0,0,0,30,29,1
25,4,62060,4,0,10,1,1,0,0,0,50,39,0
65,4,46649,11,4,10,1,4,1,0,2353,35,39,0
36,4,48725,11,4,5,4,1,0,0,0,57,6,0
25,4,131279,15,2,1,0,1,1,0,1652,19,39,1
36,6,212657,11,4,8,0,4,1,0,0,40,39,0
25,4,88219,11,2,10,1,4,0,7229,0,40,39,0
25,4,132834,14,2,10,0,4,1,0,3082,11,39,0
50,4,63335,6,2,14,0,4,0,0,0,40,39,1
50,4,171397,8,4,1,0,4,1,0,0,40,39,0
45,4,84146,15,4,3,0,4,1,0,0,50,39,1
46,4,12125,14,0,4,0,4,0,0,0,11,39,0
41,6,99070,11,4,3,0,1,1,0,0,40,39,1
19,8,98685,15,4,12,0,4,1,0,0,50,39,0
40,4,197905,9,2,8,1,1,0,0,0,36,31,1
31,0,153765,11,4,11,4,4,1,0,0,40,41,0
31,4,153468,9,2,10,1,4,1,0,1649,40,39,1
25,5,310130,9,2,12,2,4,0,0,0,59,14,0
31,6,18201,11,4,13,1,4,1,7607,0,22,18,0
36,7,162336,11,4,1,4,4,1,0,0,35,4,0
36,4,101408,11,4,8,1,4,0,0,0,40,30,1
45,3,62360,12,2,7,1,4,0,0,0,10,39,0
57,4,209370,9,4,10,1,4,0,0,0,40,13,0
57,4,72617,9,0,8,1,4,0,0,0,57,39,0
51,4,86922,9,0,4,1,4,1,3476,0,70,39,0
41,4,134615,6,0,13,0,4,1,0,0,59,39,0
46,4,168843,8,2,4,1,4,1,0,0,40,39,1
19,4,90191,12,2,3,5,4,1,0,0,59,39,0
32,4,26932,8,4,1,0,4,1,0,1658,58,39,0
51,4,154409,8,2,4,0,4,0,14321,0,50,27,0
64,5,104063,12,4,14,4,4,0,0,0,40,39,0
31,4,26299,11,2,11,2,4,1,0,0,79,3,1
41,4,66386,14,4,3,5,4,0,0,0,44,0,1
31,4,66096,0,4,1,1,4,1,0,0,58,39,1
63,5,229142,9,0,3,0,4,1,0,0,40,39,1
57,4,161308,3,6,3,1,4,0,0,0,82,39,0
36,4,78269,8,4,4,0,4,1,0,0,36,39,0
37,4,31376,9,2,3,1,4,1,0,0,57,39,0
64,6,206554,11,2,11,0,1,0,0,0,44,39,0
50,4,82738,13,4,4,1,4,0,0,0,40,39,1
46,2,151729,15,4,12,1,4,1,0,0,21,39,1
61,4,182997,11,2,1,1,4,1,0,0,21,39,0
45,5,79297,15,0,13,1,4,1,0,0,77,39,0
31,6,173150,12,4,6,5,4,1,0,0,50,0,1
20,6,168305,2,2,10,0,4,0,0,0,40,39,1
36,4,155896,11,4,13,0,4,0,0,0,21,39,0
20,5,101335,9,2,10,1,4,1,0,0,50,9,1
41,5,86647,11,5,7,3,4,0,0,0,40,39,0
50,0,163853,11,4,12,5,4,1,0,0,40,39,0
50,4,259308,9,4,10,3,4,1,14475,0,40,39,1
20,5,36516,1,2,8,1,4,0,7104,0,21,39,1
49,4,89833,15,2,4,0,4,1,0,0,58,39,0
58,4,29362,14,2,8,1,4,0,0,0,40,39,1
31,6,320418,15,6,1,2,2,0,99568,1899,40,39,1
36,5,206338,9,2,4,0,4,1,0,0,30,39,0
25,4,74526,14,4,1,1,3,1,0,0,40,39,0
25,6,65229,15,0,12,1,4,1,0,0,40,39,0
19,1,160203,9,4,10,1,0,1,0,0,70,0,1
25,4,143176,15,2,10,1,4,1,0,0,40,39,0
36,4,200120,6,2,3,1,4,1,0,0,57,39,0
45,7,141652,9,4,12,1,4,1,0,0,30,39,0
64,2,148447,11,3,4,1,4,1,0,0,40,39,1
41,2,190740,5,2,1,3,4,0,0,2347,22,39,0
63,4,161681,9,4,4,0,4,1,0,0,30,39,0
20,0,210719,15,2,12,3,1,0,0,0,71,36,1
37,4,20547,9,4,8,4,4,0,0,0,76,39,0
19,4,144111,11,1,3,3,4,0,0,0,40,39,1
51,0,168509,15,2,10,1,4,0,0,0,30,39,0
57,4,119389,8,0,4,2,2,1,0,0,40,39,0
41,4,69044,9,4,6,3,2,0,14580,0,40,39,0
45,7,98855,15,2,1,1,4,1,0,0,40,39,0
32,4,283109,9,1,4,1,4,0,0,0,40,39,0
25,5,123346,15,2,1,3,4,1,7499,0,40,39,0
57,0,202299,12,5,0,0,4,1,0,0,40,39,0
36,4,208101,9,4,10,4,4,1,0,0,40,39,1
19,6,73164,14,4,4,0,4,1,0,0,46,39,0
50,4,83314,12,2,4,1,2,0,0,1678,59,39,0
36,4,213758,13,4,10,0,4,0,0,0,40,8,1
56,4,164734,15,4,0,1,1,0,0,0,40,39,1
36,4,73175,11,2,6,1,4,1,0,0,40,39,0
46,7,209914,15,4,10,0,4,0,0,0,40,39,0
45,4,196853,11,2,4,1,4,1,0,0,21,39,0
19,4,243127,15,6,14,0,4,1,0,0,36,39,0
41,5,143986,15,0,12,0,4,1,0,0,40,39,0
56,6,82911,8,4,10,0,4,0,0,0,40,39,0
50,4,68344,12,4,4,3,4,1,0,0,30,39,0
62,4,87169,11,2,1,1,4,1,0,1118,40,39,0
50,4,135112,11,4,4,1,4,1,0,0,57,39,0
51,4,179103,15,2,12,3,4,0,0,0,58,3,0
20,4,142967,6,4,4,1,4,0,0,0,40,30,0
36,3,143437,9,4,3,1,4,0,0,3112,40,39,0
62,0,196587,15,2,12,0,4,1,0,0,40,39,0
40,4,20623,11,4,3,1,4,1,0,0,40,39,0
50,4,96304,9,0,4,1,4,1,0,0,50,39,0
63,6,287935,11,4,10,1,4,1,0,0,57,39,0
41,7,313375,11,2,4,0,2,0,0,0,40,39,0
41,4,96730,15,0,10,0,4,0,0,0,40,39,0
45,4,173472,9,2,12,0,4,1,0,0,40,39,0
41,6,219512,11,2,1,1,4,1,0,0,36,39,1
45,4,83967,14,4,10,1,4,1,0,0,40,39,1
25,4,55961,11,2,14,1,4,1,0,1652,10,39,1
31,6,141797,13,4,12,1,4,1,0,2942,40,39,1
36,0,93317,11,2,14,1,4,1,0,0,40,0,1
41,6,141803,15,2,8,0,4,1,0,1054,40,39,0
36,4,79232,15,0,1,1,2,0,0,0,59,31,0
62,6,259806,15,4,10,1,4,0,0,0,40,39,0
50,7,121377,11,4,3,0,4,0,0,0,40,39,0
62,6,228543,12,4,10,4,4,1,0,0,58,39,1
40,4,36133,11,2,3,1,4,0,0,0,40,39,0
41,4,196685,11,4,11,0,4,0,6859,0,57,39,0
41,4,287484,9,0,8,0,2,1,0,3063,71,39,0
58,4,52692,9,6,3,1,4,1,0,0,69,39,1
25,4,85288,9,2,10,1,4,1,0,0,50,39,1
25,6,163785,12,2,0,0,3,0,0,0,50,11,0
41,4,101483,14,4,10,0,2,0,0,0,40,8,1
46,7,181412,6,0,3,0,4,1,0,0,40,39,0
19,4,17247,11,0,0,0,2,1,0,0,40,39,0
49,4,152712,5,2,3,1,1,1,0,0,40,39,0
45,4,174428,15,4,3,0,4,1,0,0,40,39,0
41,4,433326,15,3,12,1,4,0,7009,3026,40,39,1
57,4,71551,9,4,1,1,3,0,0,0,40,35,0
41,4,112678,15,4,0,0,4,0,0,0,40,39,1
62,4,55403,14,4,1,2,4,1,7095,0,35,39,0
25,4,210795,11,4,1,1,4,1,0,0,36,39,0
36,4,170774,11,4,10,1,4,1,0,1991,21,39,0
45,4,69196,11,4,4,1,4,0,0,0,40,6,0
25,4,110517,11,6,1,3,4,0,0,0,30,39,0
45,4,159433,4,6,8,1,3,0,0,0,40,39,0
24,4,154475,15,2,7,0,4,1,0,0,45,39,0
36,4,194179,11,2,12,4,4,1,0,0,50,39,0
41,4,158228,9,6,12,1,4,0,0,0,35,2,0
31,4,149355,11,2,12,2,4,1,97292,0,40,39,1
37,4,98360,9,2,7,0,4,0,0,0,40,39,1
68,4,179831,5,6,10,0,4,0,0,0,35,39,0
57,4,156449,14,1,6,2,4,1,0,0,45,2,1
46,4,79521,13,2,1,0,4,1,0,0,20,14,0
67,5,168638,10,2,8,2,4,0,0,0,40,39,0
64,6,99002,7,2,2,5,1,1,0,1165,36,39,0
20,2,164290,9,2,3,0,4,1,0,0,20,39,0
65,4,75254,1,4,8,4,4,1,0,0,35,39,0
69,3,275501,5,0,4,1,4,0,0,0,70,39,0
31,0,22576,9,0,10,1,4,0,0,0,40,0,1
36,6,163765,15,4,12,0,4,1,0,0,40,29,1
41,4,177938,5,4,4,1,4,0,7334,1995,10,39,1
51,4,150125,8,0,11,2,2,1,0,0,40,39,0
25,0,74189,9,2,4,1,4,1,0,1899,50,39,0
41,4,13423,11,2,10,5,4,0,0,0,50,39,1
62,7,162650,9,0,10,1,4,0,0,2361,45,39,1
45,4,62900,15,4,4,0,4,1,0,0,45,39,0
36,1,88106,9,2,4,4,0,1,0,0,9,39,0
25,6,208467,11,4,12,4,2,1,0,0,40,16,0
46,4,150331,15,4,3,0,4,1,0,2976,36,39,0
63,4,55262,11,4,8,3,4,1,7573,0,58,39,0
41,4,154694,11,0,11,1,3,1,0,0,50,39,1
51,4,128431,8,4,8,2,1,1,0,0,80,26,0
